File,V,E,TalgoLi&,TalgoA,TalgoX,NBalgoLi&,NBalgoA,NBalgoX
tests4_790.point,790,4583,0.0254,4.9326,0,170,156,0
tests18_530.point,530,2017,0.0141,1.7062,0,170,152,0
tests12_610.point,610,2707,0.0163,2.3919,0,169,152,0
tests6_610.point,610,2720,0.017,2.3548,0,170,154,0
tests11_560.point,560,2274,0.013,1.9752,0,172,155,0
tests10_750.point,750,4084,0.0256,4.2868,0,173,159,0
tests5_840.point,840,4895,0.0304,5.5771,0,171,164,0
tests5_600.point,600,2752,0.015,2.3924,0,170,150,0
tests2_730.point,730,3830,0.0231,3.8428,0,170,163,0
tests17_550.point,550,2139,0.0153,1.8647,0,175,160,0
tests17_630.point,630,2866,0.0193,2.5968,0,178,152,0
tests5_630.point,630,2862,0.018,2.681,0,171,158,0
tests1_810.point,810,4803,0.0253,5.2345,0,169,152,0
tests16_900.point,900,5878,0.0368,6.6679,0,181,165,0
tests12_520.point,520,1984,0.0123,1.7015,0,167,148,0
tests15_830.point,830,4947,0.0291,5.4854,0,175,160,0
tests16_830.point,830,5049,0.0326,5.4632,0,176,160,0
tests6_780.point,780,4391,0.0285,4.4538,0,176,161,0
tests8_620.point,620,2624,0.0185,2.4289,0,182,160,0
tests13_530.point,530,1978,0.0132,1.6477,0,173,153,0
tests9_520.point,520,1931,0.0129,1.6769,0,173,158,0
tests7_960.point,960,6566,0.0411,7.9874,0,180,165,0
tests10_930.point,930,6354,0.0394,7.3627,0,172,159,0
tests8_810.point,810,4813,0.0286,5.1933,0,172,157,0
tests15_810.point,810,4678,0.0292,4.9922,0,178,161,0
tests13_770.point,770,4271,0.0364,5.967,0,177,163,0
tests18_670.point,670,3206,0.0202,3.1362,0,168,159,0
tests9_1000.point,1000,7106,0.0442,8.9665,0,177,160,0
tests6_980.point,980,7022,0.0424,8.8491,0,169,167,0
tests8_960.point,960,6528,0.051,8.9797,0,175,157,0
tests9_980.point,980,6933,0.0492,9.5721,0,182,167,0
tests19_650.point,650,2977,0.019,2.9584,0,177,161,0
tests12_650.point,650,3051,0.0203,2.9771,0,169,154,0
tests6_860.point,860,5478,0.0344,6.0787,0,173,163,0
tests3_990.point,990,6947,0.0431,8.6518,0,179,168,0
tests8_900.point,900,5887,0.0372,6.8518,0,176,161,0
tests9_620.point,620,2826,0.0172,2.5161,0,175,160,0
tests17_990.point,990,7036,0.0414,8.6942,0,172,172,0
tests8_780.point,780,4403,0.0253,4.6122,0,179,164,0
tests2_680.point,680,3228,0.0229,3.1304,0,179,166,0
tests3_680.point,680,3425,0.019,3.3699,0,173,158,0
tests5_850.point,850,5218,0.0312,5.7741,0,180,162,0
tests17_650.point,650,2952,0.0209,2.7051,0,176,159,0
tests6_970.point,970,6781,0.0427,8.4362,0,176,168,0
tests19_660.point,660,3046,0.021,2.9008,0,177,158,0
tests14_840.point,840,5084,0.0289,5.5616,0,174,157,0
tests18_690.point,690,3377,0.0223,3.2271,0,179,162,0
tests13_640.point,640,3032,0.0182,2.78,0,176,158,0
tests19_620.point,620,2828,0.0167,2.6387,0,165,154,0
tests18_680.point,680,3261,0.0207,3.1176,0,175,156,0
tests6_710.point,710,3776,0.0241,3.5958,0,181,158,0
tests11_590.point,590,2431,0.0172,2.1239,0,180,158,0
tests11_690.point,690,3357,0.0225,3.1885,0,173,160,0
tests0_690.point,690,3488,0.0222,3.2275,0,172,161,0
tests16_750.point,750,4173,0.0254,4.1259,0,176,165,0
tests8_540.point,540,2127,0.0126,1.8636,0,169,155,0
tests7_820.point,820,4917,0.0298,5.3397,0,174,159,0
tests2_930.point,930,6260,0.0396,7.5318,0,183,155,0
tests18_600.point,600,2559,0.0155,2.2437,0,173,160,0
tests15_540.point,540,2150,0.0142,1.7259,0,179,152,0
tests13_930.point,930,6211,0.0381,7.3429,0,177,165,0
tests1_870.point,870,5534,0.0339,6.4328,0,163,162,0
tests8_850.point,850,5242,0.031,5.728,0,170,156,0
tests16_540.point,540,2165,0.0147,1.7676,0,174,154,0
tests3_510.point,510,1945,0.0124,1.5288,0,168,151,0
tests13_620.point,620,2875,0.0179,2.5421,0,169,154,0
tests7_510.point,510,1833,0.0122,1.5599,0,167,156,0
tests6_670.point,670,3228,0.0196,2.9554,0,171,148,0
tests14_680.point,680,3363,0.0216,3.1649,0,172,160,0
tests17_510.point,510,1794,0.0119,1.4525,0,167,156,0
tests4_850.point,850,5250,0.0329,5.5746,0,171,160,0
tests1_830.point,830,5049,0.0305,5.317,0,174,160,0
tests4_680.point,680,3472,0.0208,3.1418,0,162,155,0
tests10_820.point,820,4820,0.0281,5.1603,0,173,162,0
tests15_630.point,630,2815,0.0177,2.5234,0,171,157,0
tests12_780.point,780,4472,0.0275,4.5994,0,165,165,0
tests10_760.point,760,4000,0.026,4.0341,0,171,160,0
tests2_960.point,960,6611,0.0408,8.0086,0,174,167,0
tests9_960.point,960,6623,0.0403,7.9341,0,175,162,0
tests3_690.point,690,3484,0.0205,3.2492,0,171,164,0
tests0_580.point,580,2409,0.0154,2.1295,0,170,153,0
tests3_660.point,660,3172,0.0209,2.7677,0,177,162,0
tests14_880.point,880,5768,0.0323,6.6295,0,177,161,0
tests4_820.point,820,4920,0.03,5.3824,0,176,159,0
tests4_530.point,530,2032,0.0138,1.6837,0,181,156,0
tests13_870.point,870,5436,0.0343,6.1235,0,174,156,0
tests14_1000.point,1000,7185,0.0454,9.262,0,173,161,0
tests10_790.point,790,4461,0.0276,4.7696,0,177,157,0
tests11_870.point,870,5430,0.0346,6.2604,0,178,170,0
tests1_670.point,670,3117,0.0192,3.0176,0,171,160,0
tests0_920.point,920,6034,0.0363,7.0514,0,171,164,0
tests0_850.point,850,5147,0.0335,5.6915,0,178,157,0
tests17_580.point,580,2387,0.0182,2.0879,0,179,151,0
tests2_920.point,920,6063,0.0379,6.8817,0,180,166,0
tests2_830.point,830,5095,0.0323,5.4905,0,178,156,0
tests11_910.point,910,6137,0.0351,7.1343,0,167,158,0
tests15_900.point,900,5898,0.0361,6.5988,0,174,162,0
tests6_990.point,990,7143,0.0399,8.7018,0,177,164,0
tests9_680.point,680,3312,0.0208,3.1776,0,168,159,0
tests5_610.point,610,2741,0.0187,2.7097,0,166,151,0
tests1_510.point,510,1866,0.0128,1.5727,0,177,157,0
tests15_710.point,710,3690,0.0242,3.6263,0,182,160,0
tests4_630.point,630,2798,0.0202,3.1743,0,180,158,0
